species	MHS470	MHS524	MHS552	MHS566	MHS581
Zygotorulaspora mrakii	      1	     1	     1	0	0
Yarrowia lipolytica	      7	    34	  2331	 1282	  2861
[Candida] auris	      4	     1	    56	   17	    11
Candida orthopsilosis	      2	0	     1	    1	0
Aspergillus luchuensis	      6	    16	     1	    9	     4
Aspergillus puulaauensis	      4	    17	     2	  153	    21
Aspergillus oryzae	      4	     6	    16	   10	0
Aspergillus fumigatus	      4	     7	    15	    4	     8
Aspergillus chevalieri	      2	    37	    61	   18	    11
Talaromyces rugulosus	      2	     4	     7	    6	0
Fusarium venenatum	      1	     1	     4	0	0
Fusarium pseudograminearum	      1	     1	     2	    1	0
Fusarium verticillioides	      1	     6	0	0	     1
Fusarium oxysporum	      1	     2	    10	    7	    19
Drechmeria coniospora	      3	     2	     5	    2	     7
Ustilaginoidea virens	      2	     5	     4	    5	     7
Colletotrichum higginsianum	      1	     2	    14	    2	    11
Thermothielavioides terrestris	      2	    10	    15	    4	    14
Cercospora beticola	      5	0	0	    3	     6
Zymoseptoria tritici	      2	     7	     7	0	     3
Homo sapiens	     23	    81	    77	  156	    52
Halalkalicoccus jeotgali	      7	    43	    36	    8	    26
Halobacterium hubeiense	      3	     5	0	0	     5
Halobacterium sp. DL1	      1	     1	     1	    1	0
Halodesulfurarchaeum formicicum	      3	     2	0	    3	0
Salarchaeum sp. JOR-1	      2	0	     1	0	     8
Haloarcula sp. JP-L23	      2	     3	0	    2	     1
Haloarcula sinaiiensis	      1	0	0	    3	0
Haloarcula taiwanensis	      1	0	     2	0	0
Halomicrobium sp. LC1Hm	      2	0	0	    4	0
Natronomonas moolapensis	      1	0	     1	0	0
Halapricum salinum	      1	     4	0	    3	0
Halorubrum sp. PV6	      2	     9	     6	0	     1
Halorubrum lacusprofundi	      1	     3	0	    7	     1
Halorubrum trapanicum	      1	0	     6	0	     6
Halorubrum ezzemoulense	      1	     6	     7	    7	     4
Halopenitus persicus	      4	    10	0	0	     5
Halobaculum magnesiiphilum	      2	0	0	0	0
Halobaculum salinum	      1	0	    13	    2	     2
Halolamina sp. CBA1230	      1	     1	     2	    3	     2
Halalkaliarchaeum desulfuricum	      1	     1	0	0	     2
Haloferax gibbonsii	      1	     1	0	    2	     6
Haloprofundus sp. MHR1	      1	     3	     4	0	0
Haloterrigena daqingensis	      3	0	     5	0	   109
Natrinema versiforme	      2	0	0	    1	0
Natrinema pallidum	      1	     1	0	    1	     6
Natronococcus occultus	      2	     3	0	    1	    10
Salinarchaeum sp. Harcht-Bsk1	      2	     3	0	    4	     2
Natrarchaeobaculum aegyptiacum	      2	0	     1	    5	0
Natronorubrum bangense	      1	     6	0	    2	     7
Halopiger xanaduensis	      1	     2	0	0	     2
Methanothrix soehngenii	      2	0	0	0	0
Methanosaeta harundinacea	      2	     3	0	0	     2
Methanosarcina siciliae	      2	0	0	0	0
Methanofollis formosanus	      1	     3	     2	0	     1
Candidatus Nitrosopumilus sp. SW	      1	0	0	0	0
Listeria phage A500	    268	0	0	0	0
Actinoplanes phage phiAsp2	      1	0	0	0	0
Propionibacterium virus P100A	      4	0	0	    1	     3
Propionibacterium phage BruceLethal	      1	0	0	0	0
Propionibacterium virus PHL171M01	      1	0	0	0	0
Propionibacterium virus P105	      1	0	0	0	0
Propionibacterium virus Pirate	      1	0	0	0	0
Salmonella phage TS13	      1	     1	     2	0	0
Xanthomonas citri phage CP2	      3	0	0	0	0
Klebsiella virus KP32	      1	0	0	0	0
Bacillus virus SIOphi	      1	0	0	0	0
Betapapillomavirus 2	      1	0	0	0	0
Bordetella sp. H567	0	     5	     8	    4	    25
Bordetella genomosp. 9	0	    24	    28	    6	    38
Bordetella avium	0	    23	     1	   12	    32
Bordetella parapertussis	0	    15	0	    2	0
Alcaligenes sp. SORT26	0	     8	     4	0	0
Alcaligenes sp. HO-1	0	     3	0	    1	0
Alcaligenes aquatilis	0	     8	     3	    5	    10
Advenella kashmirensis	0	    16	     1	    4	     6
Advenella mimigardefordensis	0	    10	0	    2	0
Pusillimonas thiosulfatoxidans	0	     2	     9	    4	     5
Orrella dioscoreae	0	     9	    34	    8	    17
Basilea psittacipulmonis	0	     2	0	    1	0
Algicoccus marinus	0	     2	     2	0	     6
Diaphorobacter sp. JS3051	0	    11	     4	    9	     9
Ottowia sp. oral taxon 894	0	    20	    10	    4	    30
Ralstonia syzygii	0	     4	0	0	     2
Burkholderia ambifaria	0	    11	    11	    4	    17
Burkholderia seminalis	0	     4	     4	   17	    19
Burkholderia sp. MS455	0	    17	     7	    1	     1
Burkholderia sp. MSMB0856	0	    10	     3	    3	0
Burkholderia sp. MS389	0	     4	0	0	0
Burkholderia sp. NRF60-BP8	0	     3	0	    2	     1
Burkholderia sp. RPE67	0	     2	     8	0	     4
Burkholderia sp. DHOD12	0	     2	     9	    3	    15
Burkholderia oklahomensis	0	    12	     1	   12	     8
Burkholderia sp. MSMB0852	0	     1	0	    2	0
Burkholderia plantarii	0	    24	     7	    9	    21
Cupriavidus sp. USMAA2-4	0	    12	     1	    3	    11
Cupriavidus sp. ISTL7	0	     4	0	0	0
Cupriavidus neocaledonicus	0	     4	     6	    6	    24
Cupriavidus malaysiensis	0	     2	     1	0	0
Paraburkholderia sp. Msb3	0	    12	     3	    6	     3
Paraburkholderia sprentiae	0	    17	     3	    1	     7
Paraburkholderia megapolitana	0	    12	     2	   16	    15
Paraburkholderia phymatum	0	     9	0	0	     5
Paraburkholderia edwinii	0	     5	    14	    8	    28
Paraburkholderia terrae	0	     2	0	0	     2
Paraburkholderia hospita	0	     2	     4	   12	     6
Paraburkholderia caledonica	0	     1	    12	    1	    14
Pandoraea pulmonicola	0	    11	     1	    9	     2
Pandoraea vervacti	0	     7	     8	    3	     8
Pandoraea fibrosis	0	     7	     9	    3	     2
Pandoraea sp. XY-2	0	     7	    11	    3	    23
Polynucleobacter sp. MG-9-Vaara-E2	0	     4	0	0	0
Polynucleobacter sp. JS-Mosq-20-D10	0	     4	0	0	0
Polynucleobacter sp. MWH-UH21B	0	     2	0	    1	0
Polynucleobacter sp. AP-Nino-20-G2	0	     1	0	0	0
Polynucleobacter sp. AP-Elch-400A-B2	0	     1	0	0	0
Polynucleobacter sp. es-EL-1	0	     1	     1	0	0
Polynucleobacter paneuropaeus	0	     1	0	0	     3
Caballeronia sp. M1242	0	     7	    10	    6	     9
Mycoavidus sp. HKI	0	     8	0	0	     2
Chitinimonas arctica	0	     7	     8	    1	     2
Mycetohabitans rhizoxinica	0	     5	     5	0	0
Ephemeroptericola cinctiostellae	0	     1	0	    1	     1
Massilia armeniaca	0	    28	    12	   21	     6
Massilia albidiflava	0	    17	    23	   20	    61
Massilia plicata	0	    10	    41	   14	    21
Herbaspirillum hiltneri	0	    15	    13	    6	     3
Janthinobacterium sp. Marseille	0	     6	     9	   12	    25
Collimonas pratensis	0	     3	    11	0	    18
Herminiimonas arsenitoxidans	0	     8	0	    5	     2
Undibacterium sp. KW1	0	     1	     8	0	    11
Oxalobacter formigenes	0	     1	0	    1	0
Sutterella faecalis	0	     1	     2	0	     1
Thauera chlorobenzoica	0	    15	     2	    3	    32
Thauera hydrothermalis	0	     1	     4	    1	     2
Dechloromonas sp. HYN0024	0	     6	    11	    2	    10
Dechloromonas sp. TW-R-39-2	0	     3	     1	    1	     1
Methylobacillus flagellatus	0	    30	0	    1	0
Methylovorus glucosotrophus	0	     9	0	    1	0
Candidatus Methylopumilus universalis	0	     8	0	0	     2
Candidatus Methylopumilus rimovensis	0	     1	0	0	0
Usitatibacter rugosus	0	    10	    11	    5	    44
Sulfurimicrobium lacus	0	    19	0	    3	     6
Sulfuriferula plumbiphila	0	     1	     6	    1	     7
Nitrosomonas europaea	0	     2	0	    5	    10
Nitrosomonas stercoris	0	     1	0	0	0
Nitrosospira briensis	0	     8	0	0	0
Candidatus Nitrotoga sp. AM1P	0	     2	     1	0	0
Ferriphaselus amnicola	0	     2	0	0	     9
Gallionella capsiferriformans	0	     1	0	0	0
Chromobacterium vaccinii	0	     7	     5	    7	    13
Chromobacterium sp. ATCC 53434	0	     5	     1	0	    19
Chromobacterium sp. Rain0013	0	     1	     2	    1	     1
Chromobacterium phragmitis	0	     5	     4	    1	     1
Jeongeupia sp. USM3	0	    13	    12	    6	     7
Jeongeupia sp. HS-3	0	     6	0	    1	     9
Deefgea sp. D25	0	    11	0	    1	     1
Deefgea sp. D17	0	     2	0	0	     9
Aquitalea aquatilis	0	     6	     1	0	     4
Aquitalea sp. USM4	0	     5	     1	0	    15
Paludibacterium yongneupense	0	     4	     2	0	0
Paludibacterium paludis	0	     2	     8	0	     1
Pseudogulbenkiania sp. NH8B	0	     6	     1	    7	    12
Neisseria gonorrhoeae	0	     5	     2	0	0
Neisseria wadsworthii	0	     3	0	0	0
Neisseria meningitidis	0	     3	     1	0	     3
Neisseria bacilliformis	0	     1	     3	0	     4
Neisseria brasiliensis	0	     1	0	0	0
Neisseria lactamica	0	     1	0	0	0
Neisseria canis	0	     1	0	0	0
Chitinolyticbacter meiyuanensis	0	    14	     5	    1	     8
Crenobacter cavernae	0	    10	     4	    3	     4
Kingella oralis	0	     1	     4	0	0
Klebsiella sp. PL-2018	0	    15	     8	    5	    27
Klebsiella sp. LTGPAF-6F	0	     7	0	0	0
Klebsiella sp. A52	0	     5	     1	    1	     1
Klebsiella sp. STW0522-44	0	     3	0	    1	0
Klebsiella sp. P1CD1	0	     2	0	0	0
Klebsiella sp. CTHL.F3a	0	     1	     4	    5	     5
Klebsiella sp. BDA134-6	0	     1	     3	    8	     1
Klebsiella sp. MPUS7	0	     1	0	    1	     3
Klebsiella sp. WP8-S18-ESBL-06	0	     1	0	0	     1
Enterobacter chengduensis	0	     2	    10	0	     4
Enterobacter sp. RHBSTW-00994	0	     9	0	    2	     5
Enterobacter sp. JUb54	0	     2	0	0	     8
Enterobacter sp. 638	0	     1	0	0	    19
Enterobacter sp. R4-368	0	     1	0	0	0
Enterobacter soli	0	     1	     9	0	     9
Enterobacter oligotrophicus	0	     1	     4	0	0
Citrobacter sp. FDAARGOS_156	0	     3	0	0	     1
Citrobacter sp. RHB25-C09	0	     1	     1	    1	     3
Citrobacter portucalensis	0	     3	     3	0	    13
Citrobacter cronae	0	     3	     7	0	     1
Citrobacter tructae	0	     2	0	0	     1
Citrobacter telavivensis	0	     2	0	    1	     3
Citrobacter koseri	0	     1	     1	    1	     6
Citrobacter rodentium	0	     1	     1	    5	     3
Raoultella terrigena	0	    13	    18	    1	     7
Raoultella sp. XY-1	0	     2	     3	0	     1
Leclercia sp. 4-9-1-25	0	     6	     1	    2	    10
Leclercia sp. LSNIH1	0	     3	0	0	     6
Kosakonia sp. MUSA4	0	     1	     4	0	0
Kosakonia sp. CCTCC M2018092	0	     1	     1	0	    10
Cedecea sp. FDAARGOS_727	0	     3	0	    3	0
Kluyvera ascorbata	0	     2	     6	    1	0
Buttiauxella sp. 3AFRM03	0	     1	     2	    3	     1
Candidatus Riesia pediculischaeffi	0	     1	0	0	     2
Pseudescherichia vulneris	0	     1	     2	0	0
Atlantibacter hermannii	0	     1	     2	    1	0
Serratia liquefaciens	0	  4915	  4363	 3801	  6310
Serratia proteamaculans	0	  1205	   760	  866	  1345
Serratia sp. P2ACOL2	0	   981	   859	  831	  1130
Serratia sp. FDAARGOS_506	0	    15	    17	   12	    40
Serratia sp. 1D1416	0	    14	     2	    1	    20
Serratia sp. 3ACOL1	0	     9	    17	    3	     5
Serratia sp. SCBI	0	     3	0	0	0
Serratia sp. JKS000199	0	     2	0	    3	     3
Serratia sp. SSNIH1	0	     2	0	0	     9
Serratia sp. MYb239	0	     1	0	    1	0
Serratia sp. FS14	0	     1	     4	0	    11
Serratia sp. JSRIV001	0	     1	     1	0	0
Serratia grimesii	0	   419	   379	  215	   439
Serratia quinivorans	0	   365	   352	  259	   501
Serratia inhibens	0	   107	    66	  106	   119
Serratia surfactantfaciens	0	    49	    23	   33	    53
Serratia rhizosphaerae	0	    15	    14	   27	    30
Serratia ficaria	0	     7	     1	    1	    14
Serratia ureilytica	0	     2	    20	    3	     7
Serratia nematodiphila	0	     1	     6	0	    12
Rahnella aceris	0	    24	0	    1	0
Rahnella sp. WMR114	0	     1	0	0	0
Yersinia sp. KBS0713	0	     2	0	0	0
Yersinia aleksiciae	0	     2	0	0	     5
Yersinia massiliensis	0	     2	0	0	0
Gibbsiella quercinecans	0	    13	     2	    4	     6
Nissabacter sp. SGAir0207	0	     2	     2	   12	    20
Pantoea vagans	0	    10	     2	    6	     1
Pantoea ananatis	0	     3	     6	    2	    15
Erwinia billingiae	0	     7	     6	0	    13
Erwinia pyrifoliae	0	     5	0	0	0
Erwinia sp. QL-Z3	0	     1	0	0	0
Mixta theicola	0	     4	0	0	0
Mixta calida	0	     1	     2	0	     8
Pectobacterium brasiliense	0	    19	     5	    4	     6
Pectobacterium aroidearum	0	     9	0	0	0
Pectobacterium sp. LJ1	0	     4	0	    1	0
Pectobacterium atrosepticum	0	     2	0	0	     3
Pectobacterium punjabense	0	     2	0	0	0
Pectobacterium versatile	0	     1	     1	    1	0
Dickeya sp. Secpp 1600	0	     7	0	0	0
Dickeya sp. MK7	0	     4	0	0	0
Dickeya sp. NCPPB 3274	0	     3	0	0	0
Dickeya chrysanthemi	0	     2	     3	0	0
Dickeya paradisiaca	0	     1	     1	0	     1
Dickeya dadantii	0	     1	0	    3	     1
Sodalis praecaptivus	0	    12	     3	0	0
Edwardsiella tarda	0	     4	0	    3	     2
Providencia heimbachae	0	     1	0	0	0
Leminorella richardii	0	     3	0	0	     1
Pseudomonas mediterranea	0	    15	     6	0	    15
Pseudomonas congelans	0	    11	     1	    7	     3
Pseudomonas extremorientalis	0	     5	     8	0	    19
Pseudomonas corrugata	0	     1	     4	0	0
Pseudomonas sp. K-62	0	    31	0	   11	0
Pseudomonas sp. 3-2	0	    21	     8	0	     1
Pseudomonas sp. NIBRBAC000502773	0	    21	     9	   14	    15
Pseudomonas sp. OST1909	0	    18	     7	   12	     9
Pseudomonas sp. CMR5c	0	    18	     4	   13	    29
Pseudomonas sp. CC6-YY-74	0	    17	    12	   14	     7
Pseudomonas sp. MSPm1	0	    14	    11	0	    32
Pseudomonas sp. R3-52-08	0	    11	0	    2	     1
Pseudomonas sp. FIT28	0	    11	     6	    3	    19
Pseudomonas sp. Seg1	0	    11	     3	   11	     4
Pseudomonas sp. SC3(2021)	0	    10	     4	    1	0
Pseudomonas sp. LH1G9	0	     9	     7	    6	0
Pseudomonas sp. St316	0	     9	     3	0	     2
Pseudomonas sp. 02C 26	0	     8	     2	0	     5
Pseudomonas sp. DTU12.1	0	     7	     1	0	0
Pseudomonas sp. DR48	0	     7	     9	    7	    18
Pseudomonas sp. TMW 2.1634	0	     7	0	    6	    15
Pseudomonas sp. Colony2	0	     7	0	    5	     1
Pseudomonas sp. URMO17WK12:I11	0	     7	    12	    7	     2
Pseudomonas sp. DTU12.3	0	     6	     7	0	    10
Pseudomonas sp. DG56-2	0	     6	    10	0	    16
Pseudomonas sp. OIL-1	0	     6	0	0	     4
Pseudomonas sp. SORT22	0	     5	     1	0	     1
Pseudomonas sp. BJP69	0	     5	0	    5	0
Pseudomonas sp. SXM-1	0	     5	     2	    4	     8
Pseudomonas sp. St29	0	     4	0	    2	0
Pseudomonas sp. R32	0	     4	0	0	0
Pseudomonas sp. SCS 2-3	0	     4	     1	    1	     7
Pseudomonas sp. RC3H12	0	     4	0	0	0
Pseudomonas sp. p1(2021b)	0	     4	     3	0	    14
Pseudomonas sp. RU47	0	     3	0	0	0
Pseudomonas sp. S49	0	     3	     1	0	     6
Pseudomonas sp. S-6-2	0	     3	     7	   10	     3
Pseudomonas sp. IzPS59	0	     2	0	0	0
Pseudomonas sp. bs2935	0	     2	0	0	0
Pseudomonas sp. 7SR1	0	     2	    14	    3	    25
Pseudomonas sp. RtIB026	0	     2	     1	0	0
Pseudomonas sp. ADPe	0	     2	     3	0	    16
Pseudomonas sp. CCOS 191	0	     2	     1	0	    22
Pseudomonas sp. GR 6-02	0	     2	0	0	     6
Pseudomonas sp. PONIH3	0	     1	0	    2	     2
Pseudomonas sp. ADAK22	0	     1	     3	    7	    12
Pseudomonas sp. R2-7-07	0	     1	0	0	     1
Pseudomonas sp. R84	0	     1	0	    1	     7
Pseudomonas sp. Os17	0	     1	0	    5	     1
Pseudomonas sp. WCS374	0	     1	0	0	0
Pseudomonas sp. gcc21	0	     1	0	0	     3
Pseudomonas sp. R4-39-08	0	     1	     1	    2	0
Pseudomonas sp. B14-6	0	     1	0	0	     3
Pseudomonas sp. FGI182	0	     1	0	0	0
Pseudomonas sp. Z003-0.4C(8344-21)	0	     1	     1	0	     1
Pseudomonas sp. B10	0	     1	0	0	0
Pseudomonas sp. DNDY-54	0	     1	     9	   10	     5
Pseudomonas furukawaii	0	     5	    11	   11	    30
Pseudomonas balearica	0	    14	    12	    8	    36
Pseudomonas luteola	0	     5	0	0	     1
Pseudomonas lundensis	0	     9	    24	0	     2
Pseudomonas syringae	0	    16	    13	   18	    33
Pseudomonas coronafaciens	0	     8	     1	    4	     7
Pseudomonas sp. Lz4W	0	     6	0	0	0
Pseudomonas syringae group genomosp. 3	0	     3	     2	    1	0
Pseudomonas asturiensis	0	     2	     3	   13	     3
Pseudomonas campi	0	    38	     4	    2	     9
Pseudomonas lactis	0	    37	     8	   23	    49
Pseudomonas tritici	0	    20	     6	   13	    31
Pseudomonas sihuiensis	0	    19	    54	   23	    44
Pseudomonas asgharzadehiana	0	    18	    18	   12	    34
Pseudomonas marincola	0	    13	     2	    6	     4
Pseudomonas psychrophila	0	    12	    27	    1	     6
Pseudomonas khazarica	0	    11	0	0	     1
Pseudomonas granadensis	0	    11	    12	    1	     3
Pseudomonas palleroniana	0	    10	    18	   15	    32
Pseudomonas reinekei	0	    10	0	    3	    10
Pseudomonas guangdongensis	0	    10	     8	0	    11
Pseudomonas parafulva	0	     8	     4	    1	    13
Pseudomonas lalkuanensis	0	     6	     3	    5	     5
Pseudomonas azerbaijanoriens	0	     5	0	0	0
Pseudomonas xinjiangensis	0	     4	     9	0	     6
Pseudomonas atacamensis	0	     4	     4	    2	     1
Pseudomonas alkylphenolica	0	     4	    18	    2	     3
Pseudomonas kribbensis	0	     4	     5	0	    22
Pseudomonas frederiksbergensis	0	     4	     7	   10	    14
Pseudomonas salegens	0	     3	0	    4	    14
Pseudomonas monsensis	0	     3	     2	    6	0
Pseudomonas iranensis	0	     2	     1	    2	     5
Pseudomonas cerasi	0	     2	0	0	     1
Pseudomonas tensinigenes	0	     2	0	    1	     5
Pseudomonas prosekii	0	     2	0	    3	    11
Pseudomonas xanthosomae	0	     2	0	0	    12
Pseudomonas taetrolens	0	     1	     1	    1	     5
Pseudomonas asiatica	0	     1	0	    6	     1
Pseudomonas promysalinigenes	0	     1	     9	    7	     3
